asset_id,asset_type,name,lat,lon,year_built,material,avg_daily_traffic,deck_rating,superstructure_rating,substructure_rating,last_inspection_date,inspection_notes,repair_history,images
BRG-0273,bridge,North Span 273,41.875603,-87.728385,2012,prestressed_concrete,128341,2,7,6,2025-05-28,Longitudinal cracking near wheel path with water ingress and patch separation. Field crew noted recurring pattern during freeze-thaw cycle. Follow-up inspection recommended within 45 days.,joint seal 2022-12-25; bearing maintenance 2024-04-17,
BRG-0274,bridge,West Span 274,41.859197,-87.536802,1960,steel,123491,2,5,4,2025-11-17,Longitudinal cracking near wheel path with water ingress and patch separation. Field crew noted recurring pattern during freeze-thaw cycle. Follow-up inspection recommended within 45 days.,,https://example.com/images/brg-0274_crack.jpg|https://example.com/images/brg-0274_joint.jpg
BRG-0275,bridge,Central Span 275,42.002938,-87.761667,1974,composite,39685,6,5,7,2025-08-13,Expansion joint leakage accelerating deck and support deterioration. Field crew noted recurring pattern during freeze-thaw cycle. Follow-up inspection recommended within 45 days.,joint seal 2025-12-15; joint seal 2024-04-08,
BRG-0276,bridge,South Span 276,42.025437,-87.575814,2018,steel,42047,5,5,4,2026-01-23,Corrosion staining and section loss observed on bearing and steel members. Field crew noted recurring pattern during freeze-thaw cycle. Follow-up inspection recommended within 45 days.,,https://example.com/images/brg-0276_pothole.jpg
BRG-0277,bridge,West Span 277,41.710622,-87.928518,1989,prestressed_concrete,28504,4,5,3,2026-01-05,Deck delamination with hollow sound and moisture intrusion evidence. Field crew noted recurring pattern during peak load period. Follow-up inspection recommended within 45 days.,,https://example.com/images/brg-0277_washout.jpg
BRG-0278,bridge,East Span 278,41.689529,-87.655842,1967,reinforced_concrete,87302,4,7,3,2026-02-05,Corrosion staining and section loss observed on bearing and steel members. Field crew noted recurring pattern during freeze-thaw cycle. Follow-up inspection recommended within 14 days.,,
BRG-0279,bridge,West Span 279,41.819851,-87.55196,1955,composite,37962,8,7,3,2026-02-20,Concrete spalling and exposed rebar found around deck edge and joint line. Field crew noted recurring pattern after heavy rain. Follow-up inspection recommended within 14 days.,,https://example.com/images/brg-0279_drainage.jpg
BRG-0280,bridge,Central Span 280,41.923867,-87.861351,1984,reinforced_concrete,121074,3,2,8,2025-04-22,Longitudinal cracking near wheel path with water ingress and patch separation. Field crew noted recurring pattern during peak load period. Follow-up inspection recommended within 14 days.,joint seal 2022-08-24; bearing maintenance 2023-10-25; deck patch 2025-01-31,https://example.com/images/brg-0280_crack.jpg
BRG-0281,bridge,West Span 281,41.830329,-87.68062,1976,steel,75463,6,5,7,2025-07-01,Corrosion staining and section loss observed on bearing and steel members. Field crew noted recurring pattern after heavy rain. Follow-up inspection recommended within 45 days.,bearing maintenance 2024-07-25,
BRG-0282,bridge,South Span 282,41.682813,-87.927444,2018,composite,49107,8,5,6,2025-06-10,Concrete spalling and exposed rebar found around deck edge and joint line. Field crew noted recurring pattern after heavy rain. Follow-up inspection recommended within 45 days.,bearing maintenance 2023-10-24; bearing maintenance 2024-11-14; bearing maintenance 2024-11-19,
BRG-0283,bridge,East Span 283,42.00546,-87.918382,2012,reinforced_concrete,17244,6,5,7,2025-08-14,Corrosion staining and section loss observed on bearing and steel members. Field crew noted recurring pattern during freeze-thaw cycle. Follow-up inspection recommended within 45 days.,,
BRG-0284,bridge,North Span 284,41.653159,-87.705474,1985,composite,38783,4,7,7,2025-07-29,Fatigue cracking at welded detail under repeated heavy axle loading. Field crew noted recurring pattern after heavy rain. Follow-up inspection recommended within 30 days.,deck patch 2022-12-03; deck patch 2025-09-04; drain clearing 2024-12-12,
BRG-0285,bridge,North Span 285,41.941833,-87.843939,1991,composite,116835,2,3,5,2025-05-11,Pier scour concerns from high-flow channel migration and undermining signs. Field crew noted recurring pattern after heavy rain. Follow-up inspection recommended within 14 days.,joint seal 2023-10-11; drain clearing 2023-06-23; joint seal 2023-08-17,
BRG-0286,bridge,West Span 286,42.029473,-87.892934,1987,prestressed_concrete,65668,5,5,5,2025-06-28,Expansion joint leakage accelerating deck and support deterioration. Field crew noted recurring pattern after heavy rain. Follow-up inspection recommended within 45 days.,joint seal 2023-08-12; deck patch 2023-11-21; bearing maintenance 2022-08-25,https://example.com/images/brg-0286_pothole.jpg|https://example.com/images/brg-0286_crack.jpg
BRG-0287,bridge,East Span 287,41.857677,-87.822466,1984,reinforced_concrete,57302,5,4,8,2026-01-31,Fatigue cracking at welded detail under repeated heavy axle loading. Field crew noted recurring pattern after heavy rain. Follow-up inspection recommended within 14 days.,joint seal 2024-02-11; deck patch 2022-07-12,https://example.com/images/brg-0287_corrosion.jpg
BRG-0288,bridge,Central Span 288,41.86125,-87.670913,1976,steel,62097,3,4,9,2025-06-16,Pier scour concerns from high-flow channel migration and undermining signs. Field crew noted recurring pattern during freeze-thaw cycle. Follow-up inspection recommended within 14 days.,,
BRG-0289,bridge,South Span 289,41.832767,-87.721281,2018,composite,79615,4,6,4,2026-01-26,Deck delamination with hollow sound and moisture intrusion evidence. Field crew noted recurring pattern after heavy rain. Follow-up inspection recommended within 14 days.,bearing maintenance 2025-09-24,
BRG-0290,bridge,West Span 290,41.701704,-87.86217,1952,prestressed_concrete,79852,3,3,7,2025-12-23,Fatigue cracking at welded detail under repeated heavy axle loading. Field crew noted recurring pattern during freeze-thaw cycle. Follow-up inspection recommended within 30 days.,bearing maintenance 2025-02-06,https://example.com/images/brg-0290_joint.jpg
BRG-0291,bridge,South Span 291,41.908862,-87.611666,2012,prestressed_concrete,119721,3,6,7,2025-10-18,Deck delamination with hollow sound and moisture intrusion evidence. Field crew noted recurring pattern during freeze-thaw cycle. Follow-up inspection recommended within 30 days.,deck patch 2024-03-07,
BRG-0292,bridge,Central Span 292,41.714735,-87.874595,1969,reinforced_concrete,45271,4,5,6,2025-09-19,Corrosion staining and section loss observed on bearing and steel members. Field crew noted recurring pattern during freeze-thaw cycle. Follow-up inspection recommended within 30 days.,joint seal 2022-06-06,https://example.com/images/brg-0292_spalling.jpg
BRG-0293,bridge,North Span 293,41.858794,-87.897759,1953,reinforced_concrete,109053,8,4,9,2025-12-11,Fatigue cracking at welded detail under repeated heavy axle loading. Field crew noted recurring pattern during peak load period. Follow-up inspection recommended within 45 days.,deck patch 2022-12-29; drain clearing 2024-04-06,
BRG-0294,bridge,East Span 294,41.917983,-87.899743,1953,steel,108284,4,4,5,2025-08-30,Fatigue cracking at welded detail under repeated heavy axle loading. Field crew noted recurring pattern after heavy rain. Follow-up inspection recommended within 45 days.,deck patch 2024-08-08; joint seal 2025-09-10; drain clearing 2022-05-14,https://example.com/images/brg-0294_washout.jpg
BRG-0295,bridge,East Span 295,42.012463,-87.794742,1968,composite,115103,4,6,5,2025-07-15,Concrete spalling and exposed rebar found around deck edge and joint line. Field crew noted recurring pattern after heavy rain. Follow-up inspection recommended within 45 days.,drain clearing 2023-09-06; deck patch 2023-10-14; drain clearing 2025-05-19,
BRG-0296,bridge,North Span 296,42.045237,-87.724121,1992,prestressed_concrete,20331,7,7,5,2025-08-20,Longitudinal cracking near wheel path with water ingress and patch separation. Field crew noted recurring pattern during freeze-thaw cycle. Follow-up inspection recommended within 45 days.,deck patch 2023-01-17; deck patch 2025-01-16,https://example.com/images/brg-0296_drainage.jpg
BRG-0297,bridge,Central Span 297,41.98218,-87.819317,2009,prestressed_concrete,61856,5,5,5,2025-04-09,Concrete spalling and exposed rebar found around deck edge and joint line. Field crew noted recurring pattern during peak load period. Follow-up inspection recommended within 45 days.,deck patch 2023-05-28; deck patch 2026-01-01,https://example.com/images/brg-0297_fatigue.jpg|https://example.com/images/brg-0297_crack.jpg
BRG-0298,bridge,East Span 298,41.878237,-87.706803,1983,prestressed_concrete,127791,9,8,5,2025-08-21,Longitudinal cracking near wheel path with water ingress and patch separation. Field crew noted recurring pattern during freeze-thaw cycle. Follow-up inspection recommended within 14 days.,bearing maintenance 2023-07-30,
BRG-0299,bridge,South Span 299,41.812001,-87.557795,1995,prestressed_concrete,15770,5,7,7,2025-04-13,Concrete spalling and exposed rebar found around deck edge and joint line. Field crew noted recurring pattern during peak load period. Follow-up inspection recommended within 14 days.,bearing maintenance 2024-08-22; bearing maintenance 2025-08-16,https://example.com/images/brg-0299_pothole.jpg
BRG-0300,bridge,West Span 300,41.792936,-87.741493,1993,prestressed_concrete,45737,5,6,6,2025-11-07,Concrete spalling and exposed rebar found around deck edge and joint line. Field crew noted recurring pattern during freeze-thaw cycle. Follow-up inspection recommended within 30 days.,deck patch 2026-01-24,https://example.com/images/brg-0300_spalling.jpg
BRG-0301,bridge,North Span 301,41.710605,-87.818986,1965,steel,61289,7,7,5,2025-11-13,Concrete spalling and exposed rebar found around deck edge and joint line. Field crew noted recurring pattern during freeze-thaw cycle. Follow-up inspection recommended within 45 days.,joint seal 2026-01-21,https://example.com/images/brg-0301_pothole.jpg
BRG-0302,bridge,East Span 302,41.832324,-87.559332,1955,prestressed_concrete,20366,4,5,6,2026-01-10,"Standing water, blocked inlets, and shoulder washout after rainfall events. Field crew noted recurring pattern during peak load period. Follow-up inspection recommended within 14 days.",,
BRG-0303,bridge,West Span 303,41.784403,-87.582291,1980,steel,20914,7,7,7,2025-11-22,Corrosion staining and section loss observed on bearing and steel members. Field crew noted recurring pattern during peak load period. Follow-up inspection recommended within 14 days.,deck patch 2023-05-03,https://example.com/images/brg-0303_spalling.jpg
BRG-0304,bridge,West Span 304,41.714148,-87.797426,1998,prestressed_concrete,114173,5,5,7,2026-01-02,Concrete spalling and exposed rebar found around deck edge and joint line. Field crew noted recurring pattern during freeze-thaw cycle. Follow-up inspection recommended within 14 days.,bearing maintenance 2024-07-18; joint seal 2025-09-13,
BRG-0305,bridge,South Span 305,41.921689,-87.588331,1978,steel,109766,4,9,6,2025-06-30,Fatigue cracking at welded detail under repeated heavy axle loading. Field crew noted recurring pattern after heavy rain. Follow-up inspection recommended within 14 days.,joint seal 2023-12-10; joint seal 2025-06-29,https://example.com/images/brg-0305_crack.jpg
BRG-0306,bridge,West Span 306,41.789121,-87.864393,1975,reinforced_concrete,108981,6,8,8,2025-02-22,Expansion joint leakage accelerating deck and support deterioration. Field crew noted recurring pattern during peak load period. Follow-up inspection recommended within 45 days.,drain clearing 2024-03-01; drain clearing 2023-06-12; bearing maintenance 2025-05-03,
BRG-0307,bridge,West Span 307,41.897632,-87.892118,1962,composite,16854,6,3,7,2025-04-25,Fatigue cracking at welded detail under repeated heavy axle loading. Field crew noted recurring pattern after heavy rain. Follow-up inspection recommended within 30 days.,joint seal 2022-06-16,https://example.com/images/brg-0307_fatigue.jpg
BRG-0308,bridge,West Span 308,41.846966,-87.716752,1952,composite,11283,5,9,5,2025-12-30,Deck delamination with hollow sound and moisture intrusion evidence. Field crew noted recurring pattern during freeze-thaw cycle. Follow-up inspection recommended within 30 days.,joint seal 2025-03-03,https://example.com/images/brg-0308_drainage.jpg|https://example.com/images/brg-0308_spalling.jpg
BRG-0309,bridge,South Span 309,41.69514,-87.642239,2012,prestressed_concrete,31673,4,4,4,2025-07-03,Corrosion staining and section loss observed on bearing and steel members. Field crew noted recurring pattern during peak load period. Follow-up inspection recommended within 14 days.,drain clearing 2022-09-14; bearing maintenance 2024-07-26,
BRG-0310,bridge,North Span 310,41.783039,-87.630915,1953,steel,92458,5,4,7,2025-08-30,Fatigue cracking at welded detail under repeated heavy axle loading. Field crew noted recurring pattern after heavy rain. Follow-up inspection recommended within 45 days.,,
BRG-0311,bridge,West Span 311,41.996265,-87.900777,1971,steel,8167,5,5,5,2025-06-10,Expansion joint leakage accelerating deck and support deterioration. Field crew noted recurring pattern after heavy rain. Follow-up inspection recommended within 45 days.,bearing maintenance 2024-01-17,
BRG-0312,bridge,East Span 312,41.923254,-87.861459,2013,prestressed_concrete,134797,4,6,3,2025-12-05,Expansion joint leakage accelerating deck and support deterioration. Field crew noted recurring pattern during freeze-thaw cycle. Follow-up inspection recommended within 30 days.,,https://example.com/images/brg-0312_crack.jpg|https://example.com/images/brg-0312_corrosion.jpg
BRG-0313,bridge,Central Span 313,41.659488,-87.521622,2001,prestressed_concrete,62214,2,2,5,2025-05-01,Expansion joint leakage accelerating deck and support deterioration. Field crew noted recurring pattern after heavy rain. Follow-up inspection recommended within 45 days.,drain clearing 2024-12-26; joint seal 2022-07-05,
BRG-0314,bridge,Central Span 314,41.722032,-87.777011,2015,composite,121811,3,4,4,2026-02-19,Corrosion staining and section loss observed on bearing and steel members. Field crew noted recurring pattern during peak load period. Follow-up inspection recommended within 30 days.,,https://example.com/images/brg-0314_fatigue.jpg
BRG-0315,bridge,North Span 315,42.023201,-87.637556,1957,reinforced_concrete,55598,5,6,7,2025-09-28,Pier scour concerns from high-flow channel migration and undermining signs. Field crew noted recurring pattern during freeze-thaw cycle. Follow-up inspection recommended within 14 days.,bearing maintenance 2024-07-21; deck patch 2024-09-21,
BRG-0316,bridge,Central Span 316,41.718686,-87.844398,1989,reinforced_concrete,124676,7,0,6,2025-07-27,Longitudinal cracking near wheel path with water ingress and patch separation. Field crew noted recurring pattern after heavy rain. Follow-up inspection recommended within 14 days.,,https://example.com/images/brg-0316_drainage.jpg
BRG-0317,bridge,North Span 317,41.90416,-87.93184,2012,reinforced_concrete,8218,9,7,5,2026-01-27,Fatigue cracking at welded detail under repeated heavy axle loading. Field crew noted recurring pattern during peak load period. Follow-up inspection recommended within 45 days.,deck patch 2024-11-02; joint seal 2023-03-28,https://example.com/images/brg-0317_drainage.jpg
BRG-0318,bridge,West Span 318,41.885927,-87.617528,1990,prestressed_concrete,89320,7,7,3,2025-02-13,Pier scour concerns from high-flow channel migration and undermining signs. Field crew noted recurring pattern after heavy rain. Follow-up inspection recommended within 14 days.,,
BRG-0319,bridge,West Span 319,41.993789,-87.925952,2018,prestressed_concrete,101226,5,4,4,2025-10-25,Corrosion staining and section loss observed on bearing and steel members. Field crew noted recurring pattern during freeze-thaw cycle. Follow-up inspection recommended within 30 days.,joint seal 2022-07-18; joint seal 2022-06-13,https://example.com/images/brg-0319_corrosion.jpg
BRG-0320,bridge,North Span 320,41.901969,-87.648735,1965,composite,64966,5,6,4,2025-08-11,Expansion joint leakage accelerating deck and support deterioration. Field crew noted recurring pattern after heavy rain. Follow-up inspection recommended within 14 days.,drain clearing 2022-08-15,https://example.com/images/brg-0320_washout.jpg|https://example.com/images/brg-0320_drainage.jpg
BRG-0321,bridge,South Span 321,41.833147,-87.772427,1992,prestressed_concrete,113720,8,3,7,2025-06-14,Fatigue cracking at welded detail under repeated heavy axle loading. Field crew noted recurring pattern during freeze-thaw cycle. Follow-up inspection recommended within 45 days.,bearing maintenance 2023-08-15; joint seal 2025-11-14; deck patch 2022-08-18,https://example.com/images/brg-0321_spalling.jpg
BRG-0322,bridge,North Span 322,41.768626,-87.91464,1970,steel,68432,3,0,5,2025-04-02,Pier scour concerns from high-flow channel migration and undermining signs. Field crew noted recurring pattern during freeze-thaw cycle. Follow-up inspection recommended within 30 days.,deck patch 2024-09-13; bearing maintenance 2024-07-31; joint seal 2023-11-03,https://example.com/images/brg-0322_corrosion.jpg
BRG-0323,bridge,North Span 323,42.018476,-87.671744,1979,composite,26324,6,5,5,2025-08-07,Pier scour concerns from high-flow channel migration and undermining signs. Field crew noted recurring pattern during peak load period. Follow-up inspection recommended within 30 days.,,https://example.com/images/brg-0323_spalling.jpg|https://example.com/images/brg-0323_crack.jpg
BRG-0324,bridge,South Span 324,41.957077,-87.550838,2013,steel,34067,4,5,7,2025-10-15,Deck delamination with hollow sound and moisture intrusion evidence. Field crew noted recurring pattern during freeze-thaw cycle. Follow-up inspection recommended within 14 days.,deck patch 2024-07-29,https://example.com/images/brg-0324_washout.jpg
BRG-0325,bridge,North Span 325,41.758979,-87.837426,2007,prestressed_concrete,68095,4,7,5,2025-12-22,Pier scour concerns from high-flow channel migration and undermining signs. Field crew noted recurring pattern during peak load period. Follow-up inspection recommended within 14 days.,drain clearing 2022-10-24; joint seal 2025-08-17; joint seal 2025-11-14,https://example.com/images/brg-0325_fatigue.jpg|https://example.com/images/brg-0325_pothole.jpg
BRG-0326,bridge,North Span 326,41.846862,-87.786197,2000,reinforced_concrete,100229,5,8,8,2026-02-07,Corrosion staining and section loss observed on bearing and steel members. Field crew noted recurring pattern during freeze-thaw cycle. Follow-up inspection recommended within 14 days.,drain clearing 2025-06-03; bearing maintenance 2023-03-10,
BRG-0327,bridge,North Span 327,41.844676,-87.53145,1985,composite,97527,7,5,7,2025-10-16,Fatigue cracking at welded detail under repeated heavy axle loading. Field crew noted recurring pattern during freeze-thaw cycle. Follow-up inspection recommended within 14 days.,deck patch 2023-01-17; drain clearing 2025-11-12,
BRG-0328,bridge,Central Span 328,41.746692,-87.646436,2005,reinforced_concrete,33415,4,9,5,2026-02-08,Fatigue cracking at welded detail under repeated heavy axle loading. Field crew noted recurring pattern during peak load period. Follow-up inspection recommended within 45 days.,joint seal 2025-05-01; bearing maintenance 2025-08-21,https://example.com/images/brg-0328_spalling.jpg|https://example.com/images/brg-0328_drainage.jpg
BRG-0329,bridge,East Span 329,41.879254,-87.5322,2017,reinforced_concrete,50335,5,6,6,2025-09-13,Expansion joint leakage accelerating deck and support deterioration. Field crew noted recurring pattern during peak load period. Follow-up inspection recommended within 45 days.,,https://example.com/images/brg-0329_crack.jpg
BRG-0330,bridge,Central Span 330,41.651839,-87.7521,2011,composite,122027,3,4,5,2025-03-29,Fatigue cracking at welded detail under repeated heavy axle loading. Field crew noted recurring pattern after heavy rain. Follow-up inspection recommended within 45 days.,bearing maintenance 2022-12-21; deck patch 2025-11-21,https://example.com/images/brg-0330_crack.jpg
BRG-0331,bridge,West Span 331,41.677946,-87.84028,1980,composite,107573,8,7,7,2025-10-06,Corrosion staining and section loss observed on bearing and steel members. Field crew noted recurring pattern after heavy rain. Follow-up inspection recommended within 30 days.,bearing maintenance 2022-10-12; bearing maintenance 2022-06-07,https://example.com/images/brg-0331_corrosion.jpg
BRG-0332,bridge,West Span 332,41.750077,-87.691853,1961,steel,113765,8,6,4,2025-07-21,Pier scour concerns from high-flow channel migration and undermining signs. Field crew noted recurring pattern after heavy rain. Follow-up inspection recommended within 14 days.,deck patch 2022-07-13; deck patch 2023-05-21,https://example.com/images/brg-0332_crack.jpg
BRG-0333,bridge,Central Span 333,42.011955,-87.744627,1969,prestressed_concrete,36499,5,4,6,2025-05-13,Concrete spalling and exposed rebar found around deck edge and joint line. Field crew noted recurring pattern after heavy rain. Follow-up inspection recommended within 45 days.,,
BRG-0334,bridge,Central Span 334,41.785738,-87.698206,2014,prestressed_concrete,7264,7,7,7,2025-11-29,Pier scour concerns from high-flow channel migration and undermining signs. Field crew noted recurring pattern after heavy rain. Follow-up inspection recommended within 14 days.,bearing maintenance 2024-05-27; drain clearing 2022-05-28; bearing maintenance 2024-03-31,
BRG-0335,bridge,North Span 335,41.997362,-87.904278,2018,reinforced_concrete,7696,6,5,6,2025-03-11,Deck delamination with hollow sound and moisture intrusion evidence. Field crew noted recurring pattern during freeze-thaw cycle. Follow-up inspection recommended within 45 days.,bearing maintenance 2022-05-21; drain clearing 2024-06-19; deck patch 2025-05-28,https://example.com/images/brg-0335_corrosion.jpg
BRG-0336,bridge,South Span 336,41.837258,-87.887584,1980,composite,117239,7,7,3,2025-05-29,Concrete spalling and exposed rebar found around deck edge and joint line. Field crew noted recurring pattern during freeze-thaw cycle. Follow-up inspection recommended within 30 days.,,
BRG-0337,bridge,Central Span 337,42.035185,-87.74726,2007,prestressed_concrete,66603,6,7,6,2026-02-24,Pier scour concerns from high-flow channel migration and undermining signs. Field crew noted recurring pattern during freeze-thaw cycle. Follow-up inspection recommended within 30 days.,bearing maintenance 2025-12-15; drain clearing 2023-06-09; drain clearing 2024-11-11,
BRG-0338,bridge,East Span 338,41.866835,-87.834825,2003,composite,127082,5,7,7,2025-04-04,Deck delamination with hollow sound and moisture intrusion evidence. Field crew noted recurring pattern during peak load period. Follow-up inspection recommended within 30 days.,,
BRG-0339,bridge,West Span 339,41.735162,-87.855528,1993,composite,125805,6,6,5,2025-03-21,Fatigue cracking at welded detail under repeated heavy axle loading. Field crew noted recurring pattern during freeze-thaw cycle. Follow-up inspection recommended within 14 days.,joint seal 2022-06-03; deck patch 2025-03-11,
BRG-0340,bridge,East Span 340,41.764497,-87.859944,1956,prestressed_concrete,7752,1,4,7,2025-03-19,Corrosion staining and section loss observed on bearing and steel members. Field crew noted recurring pattern during peak load period. Follow-up inspection recommended within 14 days.,drain clearing 2025-07-10; deck patch 2025-06-26,
BRG-0341,bridge,West Span 341,41.955443,-87.618859,1984,composite,42630,7,2,5,2026-02-03,Deck delamination with hollow sound and moisture intrusion evidence. Field crew noted recurring pattern after heavy rain. Follow-up inspection recommended within 14 days.,joint seal 2023-01-04; joint seal 2025-03-23; joint seal 2025-01-04,
BRG-0342,bridge,South Span 342,41.940346,-87.907303,1996,reinforced_concrete,90715,5,6,5,2025-11-17,Pier scour concerns from high-flow channel migration and undermining signs. Field crew noted recurring pattern after heavy rain. Follow-up inspection recommended within 14 days.,bearing maintenance 2024-07-21; deck patch 2025-09-07,https://example.com/images/brg-0342_joint.jpg
BRG-0343,bridge,North Span 343,41.948815,-87.72225,1979,prestressed_concrete,39174,6,3,4,2025-06-09,Fatigue cracking at welded detail under repeated heavy axle loading. Field crew noted recurring pattern after heavy rain. Follow-up inspection recommended within 30 days.,,https://example.com/images/brg-0343_crack.jpg
BRG-0344,bridge,West Span 344,41.76907,-87.527764,1971,composite,116789,6,8,7,2025-03-27,Corrosion staining and section loss observed on bearing and steel members. Field crew noted recurring pattern during peak load period. Follow-up inspection recommended within 14 days.,bearing maintenance 2023-10-24; bearing maintenance 2024-05-27; joint seal 2024-08-05,
BRG-0345,bridge,Central Span 345,41.903991,-87.568341,2006,prestressed_concrete,93505,8,3,5,2025-09-27,Longitudinal cracking near wheel path with water ingress and patch separation. Field crew noted recurring pattern during peak load period. Follow-up inspection recommended within 30 days.,deck patch 2023-03-31; bearing maintenance 2024-12-18; bearing maintenance 2023-03-29,https://example.com/images/brg-0345_spalling.jpg
BRG-0346,bridge,South Span 346,41.738949,-87.617112,2004,reinforced_concrete,31951,6,5,3,2025-10-19,Fatigue cracking at welded detail under repeated heavy axle loading. Field crew noted recurring pattern after heavy rain. Follow-up inspection recommended within 14 days.,drain clearing 2024-06-28,https://example.com/images/brg-0346_fatigue.jpg
BRG-0347,bridge,Central Span 347,41.783638,-87.82765,1967,composite,102002,4,5,5,2025-08-28,Concrete spalling and exposed rebar found around deck edge and joint line. Field crew noted recurring pattern after heavy rain. Follow-up inspection recommended within 45 days.,joint seal 2025-08-24; drain clearing 2025-06-07,
BRG-0348,bridge,South Span 348,41.881178,-87.726854,2000,composite,72125,7,3,4,2025-07-18,Deck delamination with hollow sound and moisture intrusion evidence. Field crew noted recurring pattern during peak load period. Follow-up inspection recommended within 30 days.,deck patch 2023-06-12,https://example.com/images/brg-0348_crack.jpg
BRG-0349,bridge,East Span 349,41.834076,-87.629007,1997,prestressed_concrete,34133,4,4,7,2026-02-08,Corrosion staining and section loss observed on bearing and steel members. Field crew noted recurring pattern after heavy rain. Follow-up inspection recommended within 30 days.,bearing maintenance 2024-07-06; joint seal 2025-05-12,https://example.com/images/brg-0349_washout.jpg
BRG-0350,bridge,East Span 350,41.728388,-87.597776,2012,steel,3546,7,6,7,2026-02-06,Deck delamination with hollow sound and moisture intrusion evidence. Field crew noted recurring pattern during peak load period. Follow-up inspection recommended within 30 days.,drain clearing 2023-07-01; deck patch 2025-05-21,https://example.com/images/brg-0350_fatigue.jpg|https://example.com/images/brg-0350_spalling.jpg
BRG-0351,bridge,Central Span 351,41.967923,-87.664264,2002,reinforced_concrete,104511,5,7,2,2025-07-17,Expansion joint leakage accelerating deck and support deterioration. Field crew noted recurring pattern during peak load period. Follow-up inspection recommended within 14 days.,joint seal 2022-12-15; bearing maintenance 2023-01-06; joint seal 2022-07-21,https://example.com/images/brg-0351_pothole.jpg
BRG-0352,bridge,North Span 352,41.947729,-87.733865,1952,prestressed_concrete,34531,4,4,4,2026-02-19,"Standing water, blocked inlets, and shoulder washout after rainfall events. Field crew noted recurring pattern after heavy rain. Follow-up inspection recommended within 45 days.",drain clearing 2025-09-08; bearing maintenance 2023-11-29; joint seal 2023-05-29,
BRG-0353,bridge,West Span 353,41.796625,-87.910859,1962,prestressed_concrete,47081,5,6,6,2025-08-04,Corrosion staining and section loss observed on bearing and steel members. Field crew noted recurring pattern after heavy rain. Follow-up inspection recommended within 45 days.,joint seal 2025-11-01,
BRG-0354,bridge,West Span 354,41.745753,-87.545122,1965,steel,16599,4,6,8,2025-05-04,Deck delamination with hollow sound and moisture intrusion evidence. Field crew noted recurring pattern during peak load period. Follow-up inspection recommended within 45 days.,bearing maintenance 2025-10-27,
BRG-0355,bridge,South Span 355,41.807072,-87.849492,1952,steel,73558,3,4,8,2025-04-01,Expansion joint leakage accelerating deck and support deterioration. Field crew noted recurring pattern during peak load period. Follow-up inspection recommended within 30 days.,deck patch 2025-05-13; deck patch 2024-10-14; drain clearing 2023-01-19,https://example.com/images/brg-0355_drainage.jpg
BRG-0356,bridge,South Span 356,41.664672,-87.553621,1984,prestressed_concrete,68769,7,6,4,2025-09-02,"Standing water, blocked inlets, and shoulder washout after rainfall events. Field crew noted recurring pattern during peak load period. Follow-up inspection recommended within 45 days.",joint seal 2024-06-23,
BRG-0357,bridge,North Span 357,42.000095,-87.859334,2014,steel,86441,8,2,3,2025-03-03,Expansion joint leakage accelerating deck and support deterioration. Field crew noted recurring pattern after heavy rain. Follow-up inspection recommended within 45 days.,deck patch 2023-08-02; bearing maintenance 2026-01-27,https://example.com/images/brg-0357_fatigue.jpg
BRG-0358,bridge,East Span 358,41.91581,-87.77234,2012,reinforced_concrete,105967,2,2,5,2025-04-02,Concrete spalling and exposed rebar found around deck edge and joint line. Field crew noted recurring pattern during peak load period. Follow-up inspection recommended within 14 days.,drain clearing 2022-05-24; bearing maintenance 2024-01-20; bearing maintenance 2023-12-29,https://example.com/images/brg-0358_pothole.jpg
BRG-0359,bridge,West Span 359,41.822277,-87.854746,1952,steel,76697,4,3,7,2025-04-14,"Standing water, blocked inlets, and shoulder washout after rainfall events. Field crew noted recurring pattern after heavy rain. Follow-up inspection recommended within 30 days.",bearing maintenance 2023-05-26,https://example.com/images/brg-0359_corrosion.jpg
BRG-0360,bridge,Central Span 360,41.996666,-87.705286,2013,reinforced_concrete,47689,8,3,5,2025-05-15,Corrosion staining and section loss observed on bearing and steel members. Field crew noted recurring pattern after heavy rain. Follow-up inspection recommended within 45 days.,,
