report_id,asset_id,created_at,report_type,description,severity,source,lat,lon,image_url
RPT-f9a2e0c002,RD-00104,2025-11-13T23:18:03.013388+00:00,corrosion,Corrosion staining and section loss observed on bearing and steel members.,2,311,41.787652,-87.751421,https://example.com/images/rd-00104_joint.jpg
RPT-81cc540642,RD-00579,2025-11-13T19:16:03.013388+00:00,sinkhole,Localized pavement settlement and subgrade void risk near utility crossing.,2,311,41.696354,-87.669226,
RPT-dfefdf1491,RD-00055,2025-11-13T18:48:03.013388+00:00,joint_failure,Expansion joint leakage accelerating deck and support deterioration.,4,311,41.69594,-87.600003,
RPT-31ba27e6a9,RD-00122,2025-11-13T11:05:03.013388+00:00,crack,Longitudinal cracking near wheel path with water ingress and patch separation.,3,311,41.683036,-87.732519,
RPT-0c02f43898,RD-00563,2025-11-13T07:36:03.013388+00:00,sinkhole,Localized pavement settlement and subgrade void risk near utility crossing.,2,311,41.842537,-87.670977,
RPT-b4a3b1a61c,RD-00399,2025-11-13T07:35:03.013388+00:00,delamination,Deck delamination with hollow sound and moisture intrusion evidence.,3,inspection,41.789156,-87.776029,https://example.com/images/rd-00399_corrosion.jpg
RPT-5a0b79af4c,RD-00278,2025-11-13T07:34:03.013388+00:00,pothole,Repeated pothole rebound after winter freeze-thaw and heavy truck traffic.,5,inspection,41.853949,-87.909361,https://example.com/images/rd-00278_joint.jpg
RPT-78992e041d,RD-00888,2025-11-13T06:17:03.013388+00:00,spalling,Concrete spalling and exposed rebar found around deck edge and joint line.,3,311,41.957052,-87.634506,
RPT-843b324a4d,BRG-0050,2025-11-13T05:21:03.013388+00:00,drainage,"Standing water, blocked inlets, and shoulder washout after rainfall events.",2,inspection,41.6485,-87.722504,
RPT-21701d8276,BRG-0029,2025-11-13T04:27:03.013388+00:00,crack,Longitudinal cracking near wheel path with water ingress and patch separation.,1,contractor,41.960144,-87.879161,
RPT-a8d43f92c0,RD-00030,2025-11-12T23:08:03.013388+00:00,joint_failure,Expansion joint leakage accelerating deck and support deterioration.,4,311,41.982736,-87.775856,https://example.com/images/rd-00030_pothole.jpg
RPT-6b77014573,RD-00274,2025-11-12T21:24:03.013388+00:00,pothole,Repeated pothole rebound after winter freeze-thaw and heavy truck traffic.,4,inspection,41.953925,-87.911396,https://example.com/images/rd-00274_crack.jpg
RPT-65d1923675,BRG-0077,2025-11-12T21:05:03.013388+00:00,joint_failure,Expansion joint leakage accelerating deck and support deterioration.,2,inspection,41.754824,-87.529655,https://example.com/images/brg-0077_drainage.jpg
RPT-608d37b219,RD-00860,2025-11-12T18:18:03.013388+00:00,crack,Longitudinal cracking near wheel path with water ingress and patch separation.,3,311,41.699235,-87.629028,https://example.com/images/rd-00860_corrosion.jpg
RPT-5e5c9efd2d,RD-00739,2025-11-12T16:47:03.013388+00:00,sinkhole,Localized pavement settlement and subgrade void risk near utility crossing.,5,311,42.019798,-87.934582,
RPT-344e4932d0,RD-00954,2025-11-12T14:54:03.013388+00:00,pothole,Repeated pothole rebound after winter freeze-thaw and heavy truck traffic.,1,contractor,41.8363,-87.77256,
RPT-411a67f223,RD-00572,2025-11-12T13:46:03.013388+00:00,spalling,Concrete spalling and exposed rebar found around deck edge and joint line.,4,contractor,41.776527,-87.518259,https://example.com/images/rd-00572_fatigue.jpg
RPT-56ab501097,RD-00524,2025-11-12T01:58:03.013388+00:00,crack,Longitudinal cracking near wheel path with water ingress and patch separation.,5,311,41.720593,-87.602735,https://example.com/images/rd-00524_crack.jpg
RPT-f2e8f0ffea,RD-00657,2025-11-12T01:26:03.013388+00:00,delamination,Deck delamination with hollow sound and moisture intrusion evidence.,4,311,41.845104,-87.861663,https://example.com/images/rd-00657_joint.jpg
RPT-da2cf3762f,BRG-0300,2025-11-12T00:25:03.013388+00:00,joint_failure,Expansion joint leakage accelerating deck and support deterioration.,5,311,41.79167,-87.737943,
RPT-9ed1be5494,RD-00792,2025-11-12T00:18:03.013388+00:00,sinkhole,Localized pavement settlement and subgrade void risk near utility crossing.,5,311,41.910866,-87.582717,
RPT-d6de95f357,RD-00822,2025-11-12T00:08:03.013388+00:00,pothole,Repeated pothole rebound after winter freeze-thaw and heavy truck traffic.,2,contractor,41.902009,-87.779641,
RPT-84efe3c46f,RD-00398,2025-11-11T23:15:03.013388+00:00,sinkhole,Localized pavement settlement and subgrade void risk near utility crossing.,4,inspection,41.954495,-87.721926,
RPT-e03a54d862,RD-00303,2025-11-11T22:12:03.013388+00:00,spalling,Concrete spalling and exposed rebar found around deck edge and joint line.,3,contractor,41.751939,-87.916616,https://example.com/images/rd-00303_drainage.jpg
RPT-a0a635f7cc,RD-00766,2025-11-11T22:11:03.013388+00:00,pothole,Repeated pothole rebound after winter freeze-thaw and heavy truck traffic.,5,311,41.674467,-87.802227,https://example.com/images/rd-00766_drainage.jpg
RPT-6f933dfa77,RD-00349,2025-11-11T15:55:03.013388+00:00,drainage,"Standing water, blocked inlets, and shoulder washout after rainfall events.",5,inspection,41.770712,-87.698277,
RPT-4b17232baa,RD-00178,2025-11-11T15:27:03.013388+00:00,delamination,Deck delamination with hollow sound and moisture intrusion evidence.,2,inspection,41.976105,-87.593298,
RPT-6e696f5f7b,RD-00713,2025-11-11T15:26:03.013388+00:00,pothole,Repeated pothole rebound after winter freeze-thaw and heavy truck traffic.,3,contractor,41.700655,-87.926384,
RPT-99c520f111,RD-00884,2025-11-11T13:11:03.013388+00:00,drainage,"Standing water, blocked inlets, and shoulder washout after rainfall events.",4,311,41.654288,-87.612066,https://example.com/images/rd-00884_fatigue.jpg
RPT-3ae6b982f8,BRG-0160,2025-11-11T08:34:03.013388+00:00,joint_failure,Expansion joint leakage accelerating deck and support deterioration.,4,inspection,41.901758,-87.896025,https://example.com/images/brg-0160_joint.jpg
RPT-16c0eae51c,BRG-0345,2025-11-11T06:41:03.013388+00:00,fatigue,Fatigue cracking at welded detail under repeated heavy axle loading.,5,311,41.902951,-87.5684,https://example.com/images/brg-0345_drainage.jpg
RPT-4dcbdc1a37,RD-00287,2025-11-11T05:28:03.013388+00:00,sinkhole,Localized pavement settlement and subgrade void risk near utility crossing.,5,inspection,42.047432,-87.822426,https://example.com/images/rd-00287_corrosion.jpg
RPT-0082f92c89,BRG-0354,2025-11-11T04:53:03.013388+00:00,joint_failure,Expansion joint leakage accelerating deck and support deterioration.,2,inspection,41.744251,-87.546377,
RPT-016b9b9fde,RD-00164,2025-11-11T04:49:03.013388+00:00,pothole,Repeated pothole rebound after winter freeze-thaw and heavy truck traffic.,3,contractor,41.976654,-87.696336,
RPT-e8791bc164,BRG-0302,2025-11-10T16:23:03.013388+00:00,fatigue,Fatigue cracking at welded detail under repeated heavy axle loading.,2,311,41.829072,-87.560094,
RPT-82e49c8c0e,RD-00281,2025-11-10T14:40:03.013388+00:00,drainage,"Standing water, blocked inlets, and shoulder washout after rainfall events.",2,contractor,41.998784,-87.937616,
RPT-7d2b70e68a,BRG-0070,2025-11-10T13:36:03.013388+00:00,corrosion,Corrosion staining and section loss observed on bearing and steel members.,3,inspection,41.868248,-87.903657,
RPT-89180a5558,RD-00539,2025-11-10T08:58:03.013388+00:00,drainage,"Standing water, blocked inlets, and shoulder washout after rainfall events.",2,inspection,41.889448,-87.759358,https://example.com/images/rd-00539_corrosion.jpg
RPT-9c7b597275,RD-00736,2025-11-10T08:08:03.013388+00:00,pothole,Repeated pothole rebound after winter freeze-thaw and heavy truck traffic.,3,inspection,41.687997,-87.728503,
RPT-9ad803364b,RD-00302,2025-11-10T01:54:03.013388+00:00,drainage,"Standing water, blocked inlets, and shoulder washout after rainfall events.",4,311,41.7564,-87.925862,
RPT-4da11d059c,BRG-0276,2025-11-10T01:43:03.013388+00:00,delamination,Deck delamination with hollow sound and moisture intrusion evidence.,3,inspection,42.023635,-87.572182,https://example.com/images/brg-0276_pothole.jpg
RPT-8607346ac4,BRG-0265,2025-11-10T00:49:03.013388+00:00,corrosion,Corrosion staining and section loss observed on bearing and steel members.,2,inspection,41.936215,-87.707462,
RPT-bee5f42211,BRG-0353,2025-11-09T22:17:03.013388+00:00,joint_failure,Expansion joint leakage accelerating deck and support deterioration.,3,311,41.798367,-87.907168,https://example.com/images/brg-0353_drainage.jpg
RPT-91d168e314,BRG-0238,2025-11-09T22:04:03.013388+00:00,joint_failure,Expansion joint leakage accelerating deck and support deterioration.,4,311,41.744806,-87.719405,
RPT-2747644e74,RD-00299,2025-11-09T21:11:03.013388+00:00,drainage,"Standing water, blocked inlets, and shoulder washout after rainfall events.",2,contractor,41.93675,-87.829536,
RPT-f9a3cc3bdf,RD-00393,2025-11-09T18:02:03.013388+00:00,spalling,Concrete spalling and exposed rebar found around deck edge and joint line.,4,inspection,41.993677,-87.914426,https://example.com/images/rd-00393_spalling.jpg
RPT-0d0a184053,RD-00121,2025-11-09T17:18:03.013388+00:00,joint_failure,Expansion joint leakage accelerating deck and support deterioration.,3,311,42.045369,-87.821851,
RPT-f061fb0e4e,BRG-0359,2025-11-09T14:02:03.013388+00:00,crack,Longitudinal cracking near wheel path with water ingress and patch separation.,3,inspection,41.823062,-87.857947,https://example.com/images/brg-0359_fatigue.jpg
RPT-0b6bb274e5,RD-00166,2025-11-09T12:54:03.013388+00:00,crack,Longitudinal cracking near wheel path with water ingress and patch separation.,3,contractor,41.917552,-87.770657,https://example.com/images/rd-00166_joint.jpg
RPT-1aa1eacffc,RD-00273,2025-11-09T05:33:03.013388+00:00,pothole,Repeated pothole rebound after winter freeze-thaw and heavy truck traffic.,3,311,41.705253,-87.62358,
RPT-7bd4765b9d,RD-00474,2025-11-09T02:39:03.013388+00:00,sinkhole,Localized pavement settlement and subgrade void risk near utility crossing.,4,311,41.974688,-87.677775,
RPT-25ae508dd1,RD-00031,2025-11-09T00:38:03.013388+00:00,joint_failure,Expansion joint leakage accelerating deck and support deterioration.,4,contractor,41.927818,-87.662319,
RPT-4db6f163dc,RD-00452,2025-11-08T20:45:03.013388+00:00,delamination,Deck delamination with hollow sound and moisture intrusion evidence.,4,contractor,41.72242,-87.923716,https://example.com/images/rd-00452_corrosion.jpg
RPT-30c0b4b926,BRG-0186,2025-11-08T18:58:03.013388+00:00,crack,Longitudinal cracking near wheel path with water ingress and patch separation.,3,contractor,41.729081,-87.625995,
RPT-efc3218c7c,RD-00655,2025-11-08T17:20:03.013388+00:00,crack,Longitudinal cracking near wheel path with water ingress and patch separation.,3,311,41.924476,-87.74555,
RPT-df68857d98,RD-00289,2025-11-08T17:14:03.013388+00:00,corrosion,Corrosion staining and section loss observed on bearing and steel members.,3,inspection,41.665646,-87.541566,https://example.com/images/rd-00289_pothole.jpg
RPT-717fc701a8,RD-00829,2025-11-08T13:00:03.013388+00:00,delamination,Deck delamination with hollow sound and moisture intrusion evidence.,3,inspection,41.872354,-87.742142,https://example.com/images/rd-00829_crack.jpg
RPT-ea775a0993,RD-00170,2025-11-08T06:01:03.013388+00:00,crack,Longitudinal cracking near wheel path with water ingress and patch separation.,4,311,42.01119,-87.630663,
RPT-f4aa9beb0f,RD-00987,2025-11-07T19:17:03.013388+00:00,corrosion,Corrosion staining and section loss observed on bearing and steel members.,5,contractor,41.656999,-87.767942,
RPT-005dc60b11,BRG-0108,2025-11-07T15:27:03.013388+00:00,joint_failure,Expansion joint leakage accelerating deck and support deterioration.,1,contractor,41.85886,-87.827599,https://example.com/images/brg-0108_joint.jpg
RPT-0f08e31792,RD-00818,2025-11-07T13:17:03.013388+00:00,drainage,"Standing water, blocked inlets, and shoulder washout after rainfall events.",1,contractor,41.91767,-87.819479,
RPT-7b05c06cf7,RD-00343,2025-11-07T08:29:03.013388+00:00,joint_failure,Expansion joint leakage accelerating deck and support deterioration.,4,inspection,41.766996,-87.817823,
RPT-6870d1d26d,RD-00431,2025-11-06T21:30:03.013388+00:00,drainage,"Standing water, blocked inlets, and shoulder washout after rainfall events.",3,inspection,42.039063,-87.557142,
RPT-acdd27fe6a,RD-00096,2025-11-06T17:19:03.013388+00:00,crack,Longitudinal cracking near wheel path with water ingress and patch separation.,3,contractor,41.731795,-87.795293,https://example.com/images/rd-00096_spalling.jpg
RPT-e0a8abff46,RD-00862,2025-11-06T16:31:03.013388+00:00,corrosion,Corrosion staining and section loss observed on bearing and steel members.,3,inspection,42.005231,-87.545982,https://example.com/images/rd-00862_pothole.jpg
RPT-d69f6c705e,RD-00706,2025-11-06T15:53:03.013388+00:00,corrosion,Corrosion staining and section loss observed on bearing and steel members.,2,311,41.790169,-87.882536,https://example.com/images/rd-00706_drainage.jpg
RPT-991f614caa,BRG-0229,2025-11-06T14:32:03.013388+00:00,joint_failure,Expansion joint leakage accelerating deck and support deterioration.,3,311,41.876748,-87.538934,https://example.com/images/brg-0229_spalling.jpg
RPT-34b46bfff5,RD-00376,2025-11-06T13:18:03.013388+00:00,joint_failure,Expansion joint leakage accelerating deck and support deterioration.,4,contractor,41.70184,-87.81135,https://example.com/images/rd-00376_fatigue.jpg
RPT-89d2b00f87,RD-00157,2025-11-06T12:29:03.013388+00:00,crack,Longitudinal cracking near wheel path with water ingress and patch separation.,3,311,42.005251,-87.584024,
RPT-eea38f9321,RD-00200,2025-11-06T10:26:03.013388+00:00,spalling,Concrete spalling and exposed rebar found around deck edge and joint line.,2,311,41.874273,-87.941251,
RPT-8806abcc14,BRG-0258,2025-11-06T05:20:03.013388+00:00,joint_failure,Expansion joint leakage accelerating deck and support deterioration.,4,inspection,41.958836,-87.690372,
RPT-77f95dcc7b,BRG-0230,2025-11-06T01:20:03.013388+00:00,crack,Longitudinal cracking near wheel path with water ingress and patch separation.,4,contractor,41.982478,-87.810917,
RPT-c8aec7f671,BRG-0303,2025-11-05T23:11:03.013388+00:00,drainage,"Standing water, blocked inlets, and shoulder washout after rainfall events.",4,contractor,41.785575,-87.580222,https://example.com/images/brg-0303_joint.jpg
RPT-a5736fa8ce,BRG-0030,2025-11-05T21:40:03.013388+00:00,crack,Longitudinal cracking near wheel path with water ingress and patch separation.,4,inspection,41.649027,-87.76675,https://example.com/images/brg-0030_corrosion.jpg
RPT-3484419098,RD-00255,2025-11-05T19:26:03.013388+00:00,delamination,Deck delamination with hollow sound and moisture intrusion evidence.,2,311,41.785329,-87.700054,https://example.com/images/rd-00255_crack.jpg
RPT-eceb52bc54,RD-00159,2025-11-05T13:57:03.013388+00:00,pothole,Repeated pothole rebound after winter freeze-thaw and heavy truck traffic.,3,contractor,41.666813,-87.801576,
RPT-ba5d74f9c1,BRG-0077,2025-11-05T12:01:03.013388+00:00,drainage,"Standing water, blocked inlets, and shoulder washout after rainfall events.",4,311,41.755803,-87.526433,https://example.com/images/brg-0077_spalling.jpg
RPT-fe750ca001,BRG-0275,2025-11-05T03:19:03.013388+00:00,delamination,Deck delamination with hollow sound and moisture intrusion evidence.,2,contractor,42.001892,-87.758381,https://example.com/images/brg-0275_drainage.jpg
RPT-794413fe91,RD-00280,2025-11-05T02:51:03.013388+00:00,sinkhole,Localized pavement settlement and subgrade void risk near utility crossing.,5,311,41.792878,-87.598256,https://example.com/images/rd-00280_washout.jpg
RPT-353fc2a1a8,RD-00394,2025-11-05T01:56:03.013388+00:00,sinkhole,Localized pavement settlement and subgrade void risk near utility crossing.,5,contractor,41.930436,-87.702679,
RPT-ee6b9f237c,RD-00083,2025-11-05T01:40:03.013388+00:00,delamination,Deck delamination with hollow sound and moisture intrusion evidence.,2,inspection,42.027293,-87.709245,
RPT-642c553020,BRG-0244,2025-11-04T20:05:03.013388+00:00,delamination,Deck delamination with hollow sound and moisture intrusion evidence.,1,inspection,41.936297,-87.903923,https://example.com/images/brg-0244_spalling.jpg
RPT-7aa680e833,RD-00480,2025-11-04T09:40:03.013388+00:00,joint_failure,Expansion joint leakage accelerating deck and support deterioration.,2,inspection,41.852167,-87.904639,https://example.com/images/rd-00480_spalling.jpg
RPT-be6ca58486,RD-00891,2025-11-04T09:19:03.013388+00:00,sinkhole,Localized pavement settlement and subgrade void risk near utility crossing.,4,inspection,41.986193,-87.793939,
RPT-1d5fe87f04,RD-00308,2025-11-04T06:48:03.013388+00:00,crack,Longitudinal cracking near wheel path with water ingress and patch separation.,2,contractor,41.685902,-87.661853,
RPT-2d78b23b7e,RD-00501,2025-11-04T04:41:03.013388+00:00,pothole,Repeated pothole rebound after winter freeze-thaw and heavy truck traffic.,4,inspection,41.711957,-87.930099,https://example.com/images/rd-00501_spalling.jpg
RPT-0a40bfde6d,BRG-0034,2025-11-04T02:30:03.013388+00:00,crack,Longitudinal cracking near wheel path with water ingress and patch separation.,1,contractor,42.027769,-87.74463,https://example.com/images/brg-0034_corrosion.jpg
RPT-e1da738f11,RD-00795,2025-11-03T23:26:03.013388+00:00,corrosion,Corrosion staining and section loss observed on bearing and steel members.,3,311,41.679199,-87.662319,
RPT-cf925a33cc,RD-00295,2025-11-03T19:38:03.013388+00:00,drainage,"Standing water, blocked inlets, and shoulder washout after rainfall events.",3,311,42.01813,-87.702321,
RPT-42a34698fd,RD-00686,2025-11-03T19:19:03.013388+00:00,delamination,Deck delamination with hollow sound and moisture intrusion evidence.,2,inspection,41.943929,-87.629456,
RPT-0235d34bf4,RD-00120,2025-11-03T19:15:03.013388+00:00,sinkhole,Localized pavement settlement and subgrade void risk near utility crossing.,2,inspection,41.756167,-87.912856,
RPT-6e3281c6e5,RD-00832,2025-11-03T13:12:03.013388+00:00,crack,Longitudinal cracking near wheel path with water ingress and patch separation.,2,contractor,41.644661,-87.585626,
RPT-cbf6aacafb,RD-00591,2025-11-03T11:14:03.013388+00:00,joint_failure,Expansion joint leakage accelerating deck and support deterioration.,2,inspection,42.027786,-87.819434,https://example.com/images/rd-00591_crack.jpg
RPT-665ffe9165,RD-00559,2025-11-02T23:46:03.013388+00:00,joint_failure,Expansion joint leakage accelerating deck and support deterioration.,3,contractor,41.641597,-87.712875,
RPT-552a35dc0b,BRG-0353,2025-11-02T23:25:03.013388+00:00,fatigue,Fatigue cracking at welded detail under repeated heavy axle loading.,2,inspection,41.793191,-87.914471,https://example.com/images/brg-0353_fatigue.jpg
RPT-18571a4324,RD-00525,2025-11-02T19:29:03.013388+00:00,crack,Longitudinal cracking near wheel path with water ingress and patch separation.,3,contractor,41.955632,-87.865413,
RPT-c3d61a0718,RD-00142,2025-11-02T11:24:03.013388+00:00,pothole,Repeated pothole rebound after winter freeze-thaw and heavy truck traffic.,2,contractor,41.709757,-87.942382,
RPT-e393f895e7,RD-00902,2025-11-02T09:12:03.013388+00:00,joint_failure,Expansion joint leakage accelerating deck and support deterioration.,2,311,41.867493,-87.558309,
RPT-e678dc4863,RD-00507,2025-11-02T07:53:03.013388+00:00,joint_failure,Expansion joint leakage accelerating deck and support deterioration.,2,311,41.855076,-87.849331,
RPT-0e6b828f57,RD-00823,2025-11-02T07:25:03.013388+00:00,spalling,Concrete spalling and exposed rebar found around deck edge and joint line.,3,contractor,42.021189,-87.948273,
RPT-51e22c30e0,RD-00567,2025-11-02T05:58:03.013388+00:00,crack,Longitudinal cracking near wheel path with water ingress and patch separation.,3,contractor,41.810812,-87.655572,https://example.com/images/rd-00567_spalling.jpg
RPT-b67b5f331b,BRG-0329,2025-11-02T04:55:03.013388+00:00,scour,Pier scour concerns from high-flow channel migration and undermining signs.,2,contractor,41.88029,-87.535253,
RPT-4ae2b16b56,RD-00014,2025-11-02T02:15:03.013388+00:00,spalling,Concrete spalling and exposed rebar found around deck edge and joint line.,3,311,41.868234,-87.864764,
RPT-26013f01d5,RD-00977,2025-11-01T21:26:03.013388+00:00,delamination,Deck delamination with hollow sound and moisture intrusion evidence.,2,inspection,41.924498,-87.601655,https://example.com/images/rd-00977_spalling.jpg
RPT-12ad7d6f79,BRG-0263,2025-11-01T20:50:03.013388+00:00,crack,Longitudinal cracking near wheel path with water ingress and patch separation.,2,311,41.874951,-87.585226,
RPT-12b7fe6ca7,BRG-0237,2025-11-01T20:21:03.013388+00:00,spalling,Concrete spalling and exposed rebar found around deck edge and joint line.,1,inspection,41.66795,-87.865581,
RPT-e381bdc7de,RD-00036,2025-11-01T19:05:03.013388+00:00,sinkhole,Localized pavement settlement and subgrade void risk near utility crossing.,1,311,42.038796,-87.909209,
RPT-cfc4d128cf,RD-00875,2025-11-01T18:28:03.013388+00:00,drainage,"Standing water, blocked inlets, and shoulder washout after rainfall events.",3,inspection,41.765467,-87.772844,
RPT-6c9e37b3e9,RD-00760,2025-11-01T15:27:03.013388+00:00,corrosion,Corrosion staining and section loss observed on bearing and steel members.,4,contractor,42.049568,-87.665934,https://example.com/images/rd-00760_drainage.jpg
RPT-93b3225d93,RD-00853,2025-11-01T09:14:03.013388+00:00,spalling,Concrete spalling and exposed rebar found around deck edge and joint line.,3,inspection,41.709934,-87.764048,
RPT-bf95a4f3ad,BRG-0012,2025-11-01T06:57:03.013388+00:00,fatigue,Fatigue cracking at welded detail under repeated heavy axle loading.,3,311,41.706318,-87.94863,https://example.com/images/brg-0012_crack.jpg
RPT-98959fd681,BRG-0132,2025-11-01T02:12:03.013388+00:00,fatigue,Fatigue cracking at welded detail under repeated heavy axle loading.,4,inspection,41.699595,-87.897118,
RPT-6f6be3dd16,RD-00645,2025-11-01T01:09:03.013388+00:00,sinkhole,Localized pavement settlement and subgrade void risk near utility crossing.,5,311,42.010653,-87.570225,
RPT-9527e5f98d,RD-00384,2025-10-31T22:06:03.013388+00:00,pothole,Repeated pothole rebound after winter freeze-thaw and heavy truck traffic.,3,311,41.959495,-87.731036,
RPT-8135c771c9,BRG-0204,2025-10-31T14:54:03.013388+00:00,crack,Longitudinal cracking near wheel path with water ingress and patch separation.,4,311,41.679068,-87.839683,
RPT-0f2a5f2188,BRG-0186,2025-10-31T09:01:03.013388+00:00,corrosion,Corrosion staining and section loss observed on bearing and steel members.,4,311,41.732194,-87.625728,
RPT-d1cd850413,RD-00093,2025-10-31T07:38:03.013388+00:00,pothole,Repeated pothole rebound after winter freeze-thaw and heavy truck traffic.,3,inspection,42.029544,-87.79678,
RPT-2b0f4df7ed,RD-00318,2025-10-31T05:08:03.013388+00:00,spalling,Concrete spalling and exposed rebar found around deck edge and joint line.,3,contractor,42.047884,-87.912618,https://example.com/images/rd-00318_joint.jpg
RPT-1a2a0f5a95,BRG-0083,2025-10-31T05:05:03.013388+00:00,scour,Pier scour concerns from high-flow channel migration and undermining signs.,4,311,41.974545,-87.934621,
RPT-87f71d2ba7,BRG-0283,2025-10-31T04:54:03.013388+00:00,corrosion,Corrosion staining and section loss observed on bearing and steel members.,3,contractor,42.003694,-87.918919,
RPT-50d580be22,BRG-0245,2025-10-31T00:54:03.013388+00:00,joint_failure,Expansion joint leakage accelerating deck and support deterioration.,1,inspection,41.93092,-87.680013,
RPT-b695109bbd,RD-00094,2025-10-31T00:44:03.013388+00:00,drainage,"Standing water, blocked inlets, and shoulder washout after rainfall events.",3,inspection,41.909922,-87.842614,
RPT-f88713e8db,RD-00327,2025-10-30T23:23:03.013388+00:00,crack,Longitudinal cracking near wheel path with water ingress and patch separation.,3,contractor,41.75312,-87.714483,
RPT-20fa21c3c6,RD-00599,2025-10-30T22:54:03.013388+00:00,pothole,Repeated pothole rebound after winter freeze-thaw and heavy truck traffic.,4,311,41.6937,-87.857832,
RPT-3229112555,RD-00452,2025-10-30T14:49:03.013388+00:00,sinkhole,Localized pavement settlement and subgrade void risk near utility crossing.,2,contractor,41.723599,-87.923256,
RPT-b8eb0ea75d,RD-00771,2025-10-30T09:24:03.013388+00:00,sinkhole,Localized pavement settlement and subgrade void risk near utility crossing.,4,311,41.803838,-87.588867,
RPT-6168990252,RD-00401,2025-10-30T08:13:03.013388+00:00,drainage,"Standing water, blocked inlets, and shoulder washout after rainfall events.",3,contractor,41.898269,-87.821899,https://example.com/images/rd-00401_corrosion.jpg
RPT-5001c922bf,RD-00532,2025-10-30T05:56:03.013388+00:00,sinkhole,Localized pavement settlement and subgrade void risk near utility crossing.,3,inspection,41.928318,-87.520362,
RPT-b26f422a29,RD-00328,2025-10-30T01:36:03.013388+00:00,drainage,"Standing water, blocked inlets, and shoulder washout after rainfall events.",5,311,42.043856,-87.672319,
RPT-040c181614,BRG-0146,2025-10-29T22:18:03.013388+00:00,crack,Longitudinal cracking near wheel path with water ingress and patch separation.,3,311,41.974812,-87.743649,
RPT-e5a0226006,BRG-0200,2025-10-29T21:12:03.013388+00:00,corrosion,Corrosion staining and section loss observed on bearing and steel members.,2,311,42.016274,-87.692457,
RPT-67520f6f0a,RD-00020,2025-10-29T19:31:03.013388+00:00,delamination,Deck delamination with hollow sound and moisture intrusion evidence.,4,311,41.923762,-87.755933,
RPT-08fd260e66,RD-00181,2025-10-29T14:48:03.013388+00:00,spalling,Concrete spalling and exposed rebar found around deck edge and joint line.,4,311,41.943405,-87.629354,
RPT-fdc6823bee,BRG-0108,2025-10-29T13:41:03.013388+00:00,corrosion,Corrosion staining and section loss observed on bearing and steel members.,3,contractor,41.85711,-87.82595,
RPT-f5568d19f3,BRG-0267,2025-10-29T09:19:03.013388+00:00,corrosion,Corrosion staining and section loss observed on bearing and steel members.,2,contractor,42.047024,-87.533094,
RPT-1d307b9979,RD-00544,2025-10-29T05:40:03.013388+00:00,pothole,Repeated pothole rebound after winter freeze-thaw and heavy truck traffic.,3,contractor,41.656484,-87.530314,https://example.com/images/rd-00544_corrosion.jpg
RPT-893d10e2d9,BRG-0133,2025-10-29T02:52:03.013388+00:00,joint_failure,Expansion joint leakage accelerating deck and support deterioration.,5,311,41.720345,-87.686255,https://example.com/images/brg-0133_joint.jpg
RPT-08ceb21e40,BRG-0274,2025-10-28T21:09:03.013388+00:00,crack,Longitudinal cracking near wheel path with water ingress and patch separation.,4,311,41.859644,-87.539858,
RPT-ea3c08165e,RD-00302,2025-10-28T17:27:03.013388+00:00,corrosion,Corrosion staining and section loss observed on bearing and steel members.,2,inspection,41.753128,-87.928809,https://example.com/images/rd-00302_drainage.jpg
RPT-7d964014c8,RD-00134,2025-10-28T17:12:03.013388+00:00,spalling,Concrete spalling and exposed rebar found around deck edge and joint line.,3,contractor,41.764126,-87.542963,
RPT-2f5b39f547,RD-00542,2025-10-28T14:29:03.013388+00:00,joint_failure,Expansion joint leakage accelerating deck and support deterioration.,1,contractor,42.015112,-87.522354,
RPT-6e57e22890,RD-00859,2025-10-28T09:14:03.013388+00:00,spalling,Concrete spalling and exposed rebar found around deck edge and joint line.,2,311,41.961815,-87.568164,https://example.com/images/rd-00859_corrosion.jpg
RPT-4b0facfb64,BRG-0137,2025-10-28T04:07:03.013388+00:00,fatigue,Fatigue cracking at welded detail under repeated heavy axle loading.,3,inspection,41.730973,-87.72778,
RPT-3f9701c0ff,BRG-0225,2025-10-28T01:01:03.013388+00:00,crack,Longitudinal cracking near wheel path with water ingress and patch separation.,5,311,41.861091,-87.742548,
RPT-878aa4f572,RD-00173,2025-10-27T18:54:03.013388+00:00,joint_failure,Expansion joint leakage accelerating deck and support deterioration.,3,311,42.033933,-87.820502,https://example.com/images/rd-00173_crack.jpg
RPT-4810c2eb53,RD-00456,2025-10-27T16:32:03.013388+00:00,pothole,Repeated pothole rebound after winter freeze-thaw and heavy truck traffic.,3,inspection,41.773095,-87.749585,
RPT-5e855c842a,BRG-0132,2025-10-27T15:02:03.013388+00:00,fatigue,Fatigue cracking at welded detail under repeated heavy axle loading.,5,inspection,41.700164,-87.898603,
RPT-ffedf1d4b9,RD-00246,2025-10-27T14:49:03.013388+00:00,sinkhole,Localized pavement settlement and subgrade void risk near utility crossing.,5,contractor,41.839499,-87.774281,
RPT-64bb50ac3f,BRG-0023,2025-10-27T06:49:03.013388+00:00,fatigue,Fatigue cracking at welded detail under repeated heavy axle loading.,4,inspection,41.74226,-87.664787,https://example.com/images/brg-0023_pothole.jpg
